Dates,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,avg_USA
2019-11-18,146.24076924827716,48.11963340814979,49.29967743314682,52.58492016344057,71.10211994366712,75.05236733698112,42.616772150923204,70.03986706232044,43.632915129490605,72.20616987584594,61.43947243704933,127.05518454802076,44.19816592816692,76.67271903891546,54.0328912494635,41.10620154807675,69.5231491115006,39.87316150923535,40.321086948610635,57.5752078127839,43.600289829034345,56.02336475516077,52.38518843808942,62.200578176303864,50.90967742500922,50.75513273077328,54.41526989172338,48.02777323597311,61.070925054061824,54.825856533800994,46.36888047887896,46.54514472705584,59.304158794136136,80.61924234873361,64.13718312756065,39.34644049649589,47.747576597980974,67.02171147375184,52.790629215175045,44.29850734559896,45.403653193481425,46.57677869772505,61.82512568377536,54.74700832462635,62.7090228410588,73.62873443007227,57.32710021174925,100.71967151552552,68.71852946323473,73.67810553195271,54.14674994687621,45.69603888060185,94.74231523063101,60.47178899076744
2019-11-25,121.49742877390267,57.10166807351275,57.94272888254238,67.24189315524845,80.54027384586108,77.59371082940503,40.03446729237379,94.30935920151913,45.93747092765705,83.01584109588741,72.28103952300332,129.61862648574532,63.43127655667818,76.85137485893428,60.19807010078878,49.38904686038935,79.2704296293836,46.3867236828496,53.134269214685155,60.05944382858383,52.24508170880875,50.80882379509986,56.793556505604116,62.14943109685181,53.63323135240694,57.324373510529966,62.1986107830396,58.699578832651746,65.79262246521236,56.6006079217867,66.46772968563594,45.20187332972994,57.38000108608424,89.18752905795984,70.99043484183805,46.9479901823263,63.40524506829137,69.20792748934844,56.7433026757336,52.10429138583461,38.225146831960295,52.17093620161908,64.69105031898945,67.34341766900688,75.4710097241747,73.02282844350475,63.23449299353077,62.54584809497518,59.98925699693932,71.5233225025528,60.35879388376821,65.88626547512924,75.25382498819813,64.8949732022278
2019-12-02,123.62691395622431,49.05677514919206,48.84554563669422,55.37320502711626,75.35682420220365,68.92231244332199,42.770743652978474,78.6666510078253,39.46435202904433,74.98218100054677,60.40805664734769,152.28448439389118,48.33668001185085,67.50238112837914,52.80515151362429,37.09522868974915,54.8003976688009,42.02759930820808,47.44551172226307,58.14977347990728,47.13690982230673,64.08127444442307,53.805094005556576,60.32455562123489,48.85690918162628,52.782296899657574,75.00785666026808,47.86243477064204,59.55300771441227,47.31422209986721,60.45027886786345,48.157425901279204,52.301217341483174,81.57240926120353,66.84903409283504,41.329287056074755,46.614659719057826,64.17702613460602,51.62780666131281,43.4848110137875,38.652088835100116,46.77640198170703,63.3279840399101,54.01162782498938,58.46810062486697,67.52775077623151,54.58512722844378,108.59174226258881,73.88321851319908,73.38636751652221,51.94944005575752,45.818960069371926,59.83412177533972,60.1513625932584
2019-12-09,119.11505991202593,53.30177595124896,52.17628535855644,64.90228861078624,75.72576123523422,78.66649695165594,41.38461162419789,70.02480686559758,43.16233558052783,79.39058337635606,66.27031519886137,148.93862138453338,49.19519460567348,68.270607826058,56.317879955635426,40.709123380936816,64.29035175858462,42.42452303666049,45.32555170732958,53.11604856558807,41.639175900198246,50.7770702480075,55.72878938881639,64.28803738053442,48.962755287385775,50.52352093972789,73.27750613141231,50.38424616864982,61.48307873369363,48.874430109222494,65.76207335485661,46.21544741424283,56.05764112435603,77.7606178211035,64.3406618834004,47.7282980466747,53.1180693997951,79.01359838423114,51.92712450847658,58.06163303164814,46.36065171372387,52.802369020869996,67.12384595437406,57.05361319414287,64.40398669923667,62.68959915846081,55.3701380702856,181.5943207077597,51.258672482798566,77.73817539276342,59.153650098747065,39.787956377581175,70.98153460411869,63.11227380410084
2019-12-16,116.7829075089711,58.955131059992866,55.039959340955456,70.16308520768904,83.36035624185592,86.94439632259028,44.57806742025152,91.65608092123932,52.48635388079976,78.51641675574537,69.63103093805991,195.64746361968892,53.44317146241024,78.92648553597915,60.518168018736525,45.965530428200815,61.33980972247829,51.294960882819474,50.47885679077507,59.32375543927125,47.10542725573622,46.1885377115884,55.70867121328162,68.72726168181492,51.93815881080872,55.81029116067238,90.4435932284245,56.27353986585211,69.14083549719875,54.88532601057632,44.84829651636362,43.7227773249859,62.083507624356535,84.14248183788061,73.3621759005854,49.064727708578275,58.07205807276144,69.25223188640781,53.053839431844075,46.9269536414369,47.90638162257845,54.09765411270492,70.978924313654,58.32777411861553,68.05663047299528,82.58531086519017,62.75648723128002,124.99149119467664,54.06243683909856,87.01977181146377,58.590154524633924,54.672482940959284,77.3057630621475,66.9274328865974
2019-12-23,102.33201759104895,57.39485352134673,60.259787508609705,68.40623884666114,85.63753117632145,89.64068401885767,44.23256522828326,101.66448506942959,35.65177447860655,80.0816091325585,68.17730045426161,164.0067651264094,83.89066542281546,83.84151006094599,62.01360639654701,50.35658422466075,73.34163867697605,49.322254086493615,54.419194828628534,62.360750200790214,45.9741885853936,59.39019717516886,61.51715036331718,67.79571312308734,61.70158628268295,60.254990402095814,79.64655650431283,60.153994275733254,71.55612196484523,59.88015766579888,48.23630198242414,43.42491079158802,67.31121490306003,84.60979242056251,75.08883718426254,49.620810854828356,65.7663443031733,76.79314837191035,53.6256219389481,41.51716949469817,49.58563315812472,55.97081926787338,65.65077038354704,74.20274364713336,74.58248893340784,73.53769995912833,68.09703571879245,90.60670119340188,52.81776846639117,87.09900714095947,56.91050014958853,69.02952173452148,89.11597948965384,68.26609988454089
2019-12-30,121.3582352490851,58.61773505716796,59.347566506266745,70.86941799126006,84.99827128700169,74.23320016527826,47.60765208905457,96.90873353837635,45.860142143934716,80.50877687212575,69.58850970860055,173.24643121586303,66.51018164873378,72.54153753367541,61.48485301726652,55.60110433695533,75.24863596273606,55.85344401707985,52.129910914097735,65.5276393505081,47.17490059406969,48.708774682071116,61.534962238184455,67.76711924803071,55.3746401356469,66.8301261180721,97.70058679910777,56.310347214404366,76.62479477844163,61.26242178773597,66.5196375149611,47.162595723760745,66.93844502494849,78.69284551506108,72.36231661328223,47.21503172212135,61.40986360900706,84.3573317675797,52.17793361292859,54.23968809732102,46.85946477034078,50.2136496469459,81.80212967143227,66.19427830279757,69.27278668422835,81.60340339356144,66.77833697840497,132.22908991626812,42.45562044180553,82.91387601356992,61.953617148397534,51.414751829694026,79.33427930927155,69.2722948209155
2020-01-06,122.1775384191207,43.272146552044056,49.57520972831203,55.885498362448786,69.7592395566994,72.88122826905277,48.15237680426608,85.00302930974088,39.45146011478963,69.08968491908628,58.480309296084386,158.36886989602502,48.07521339263051,71.16151499244819,51.36328073481624,41.49746377054344,55.733640716195886,37.53420131163463,43.73747285993739,57.58953208604537,41.69372715273757,64.35721646624937,50.334375473972514,63.91643887376648,46.029975961864565,47.43834534275129,69.4440796371059,49.81759581970182,85.18265088336064,61.01134002212289,53.913349248581476,46.6420673909766,46.26702034700058,75.32428934556435,67.25891969145603,43.575212306775796,50.66571488846101,63.203211928012436,55.28899532845586,49.18593477367397,47.26361550860488,47.67611391995025,73.99621816682806,48.36907771260511,61.93133551836587,64.27176290644114,57.803017260211604,156.55264894813982,54.675039795999574,69.94377042140754,60.78001421721935,45.913774211707036,85.33678417388492,61.95948197614864
2020-01-13,100.9403743942182,45.41902723504122,46.238992063781346,57.68824739924017,72.68603762743456,66.12071791386897,42.17042653696005,59.197859013525495,37.49717136116011,71.35187210823591,58.63737420833819,130.94771693247054,46.76498591939721,67.82872397762287,50.36980928250047,39.16235262082317,56.645168372892755,39.63260804629178,43.54955484597585,62.02888140064825,42.44369147515335,61.8425563301228,50.132599655980684,64.37873146283039,46.44004472020709,49.43151869899754,60.79919879564454,49.03460366864045,65.5625729506704,56.682367624210436,42.44510366482427,50.75281042077582,50.71985359862924,75.67615295450416,68.87837704132261,42.9477884077709,48.60060703978643,66.83778127761073,51.4524564383817,55.565655641868744,39.814996183199426,47.48598354121007,59.10110956895414,52.637089975347074,60.75045492587514,63.47494538020815,56.8275051595752,115.20125275265494,46.19124060197429,69.62546077662466,57.4248268821784,39.42114044268828,77.49248015966269,58.131148292047385
2020-01-20,0.3029326854773786,1.326425904571532,0.3773611365963333,10.787466606449652,10.642330914817439,0.7240788377725782,2.8585696485547105,0.2855617267936382,8.444759850891424,2.4016927766162905,6.2666240820524886,3.8045740757517983,0.0822321215697553,0.0,6.722479412653719,1.3754016130963551,2.054824633634005,2.5197830038862503,5.387923810702442,5.900942390987685,7.313983754897133,3.1500439213733338,4.7283470926998685,2.234303454072141,2.835217845245989,3.182513536954364,0.0,3.253889982909993,0.0,4.577801319386127,1.2221442855560118,0.5557515561867522,0.0,4.260384301007446,4.678677915926334,3.1186570453510534,4.33391815083732,0.5402172214960868,6.28023841502761,0.7360825674990689,0.11293007825633986,1.6905256229991743,0.0,6.728969157919612,9.866511497583645,0.22353424709418665,2.0921474116063834,0.0,0.0,2.649838138530646,4.282507729156868,4.310291231153615,0.0,3.0419885417660866
2020-01-27,66.1818678535783,42.99791045103929,37.377520415716646,50.386595123121424,61.187030953242036,57.25017044211153,37.134451014858335,73.26538549638897,37.17539873162403,62.428452817200146,53.70516388174058,119.27441817576805,44.212660701714256,58.617766882869645,47.55406449873662,35.79024155660903,62.02347739186282,35.49100769209383,34.15415161237536,47.01762026384137,42.04836929772538,55.25721402464193,51.1621726273811,59.53041328424385,51.8575416348518,43.901721457786415,60.39832002955253,44.073102263607026,60.44947351191417,54.4127670963014,44.36496224442072,45.299076611262464,40.68496054132672,71.48018625598056,58.47892389297572,39.404635055961116,39.16819331657642,58.90385143364676,46.7616333763751,42.69447618195746,39.06813691176001,39.32094908436748,60.3973899650106,46.216780782937285,53.012802802993924,53.12171724753925,47.240230799965836,194.95807202321888,38.972056634478896,60.9357527521526,55.837042008753684,39.552775904011995,76.63685367590307,54.317507748831595
2020-02-03,80.89613704096743,33.08471780593263,36.64408154841031,41.57211854064797,57.33878332463807,49.81402543192601,36.786214905050585,56.52391313694004,36.35136175862068,57.48115954167772,48.029426337016055,92.77960185164648,37.58362092707119,56.698356992620404,41.676331813637105,32.183476403003695,50.424284237617734,32.91085729235063,31.17219100430533,42.713289672283594,34.473294271630394,50.44404930654951,47.071803352074355,56.68755723387805,45.152232835848004,36.04927310157614,59.95927450019845,37.88073899905524,54.60142577967474,43.08358318849994,39.1299075122027,37.06194376941964,38.92554213281487,65.59325018060737,52.6946099648535,32.10108671475382,37.18385956898744,57.38067903594133,40.98222522928358,43.62233459562924,29.77179902474258,35.67916987477169,65.12585134309303,35.9194381317251,47.6672817879725,49.13176126856532,46.87586037283751,115.53920919035481,40.882070261587664,51.50924113178086,46.801535148182296,25.37704936577385,50.481187102497756,47.235925940447686
2020-02-17,61.83164318013957,30.53741576047442,33.53002675791305,34.40016308221813,39.751930679592256,34.2446411531599,25.832562322573104,44.45775219334281,25.01501985614788,47.06543518901541,42.081471936044615,75.21484130307525,36.654308714325715,42.713599867894544,33.626184613169954,28.329732546772078,40.94781950620745,22.144841012998157,27.189095542922946,38.21953545097088,24.295642282181106,41.247365337934475,38.12333561043737,44.72424234637693,33.64319545812674,36.71210321499933,49.07022287958784,28.50371319993225,40.44359503595406,40.34636751348181,46.42682747261797,29.75554688616688,32.580112010972826,48.9115408845323,39.816171304632825,28.176612186733863,32.536092961274576,42.708745561563504,33.64642100083064,17.944735281114312,22.276077244211553,29.77649412366152,51.4693858114464,32.02291362992528,42.31955284657007,37.131909417437456,35.38342722037614,88.53698875652138,62.82078373679869,42.836156484031,37.55097414304585,34.13981650455501,51.33652728968333,38.886822949182516
2020-02-24,86.64108149848694,44.24911585351016,49.45447351427803,57.70768015261292,72.30067108096969,68.93040370846461,54.01713249476421,86.3258246720282,55.703178987266966,75.01095586741992,63.108367535498324,133.31953154057732,54.98587624313854,57.72018268741943,54.611818910612755,42.58788807531741,65.7123504293219,38.77480432682594,51.872538212587955,65.0236567669326,43.00506828379953,58.8855713577185,63.72314854518786,72.96173240698401,50.63117400278603,48.82259590628141,70.10248479220864,51.491824342728755,66.70816933029458,58.52300194127268,70.97066074731899,51.713733511989844,51.380158227146104,73.80434199474455,71.06916472937533,41.915130809365785,48.77237007404684,66.2029061500923,54.72477330028666,47.927490794484605,45.969230329930156,48.1641668479241,79.55209494469361,54.19470393697546,60.17051386539391,61.44097029755477,56.192497216997566,140.40574223950964,60.38573296460351,79.64207331628769,59.269583798167886,43.26434770015539,79.93118692812416,62.45237506023518
2020-03-02,95.04244943642641,45.49075180542122,47.853544163578604,57.628575339924325,66.8825442440473,65.56830718381438,46.760298611954966,71.23156341683574,47.90265198242975,74.41244096556656,58.60057588589283,136.16227075994792,56.674406286409095,64.51013269203942,56.32396351422026,44.73978948027813,58.26042209095783,41.429244655012056,40.183686398294135,55.1831348099798,42.203582054651626,54.94451311920768,63.18052994941535,70.24700064975387,51.60421686644628,46.861150517218064,88.11122021472899,52.860470532108316,67.972310645937,53.16556598000383,76.86717499480086,49.13527382089608,47.00915453144138,79.15639498060214,61.511425342609265,44.770713530372646,45.741302093130706,69.2028167968492,60.15669963072121,54.10140345899184,48.584651494647424,47.52144178443268,79.36470390362959,52.0887827711555,59.24038689255236,63.84668319910055,59.218428038426076,154.90259677417836,78.48905939589787,60.462049143570034,56.01587660360531,40.022157081413,72.79056721007986,61.92813316463406
2020-03-09,61.974764732301615,45.73024266059901,42.02059266173615,60.26908977812035,55.42809227429059,52.7902842674426,37.413157734369996,58.07852122278871,37.16167734120005,66.36422609370109,60.06969167716899,143.22265209860996,56.27029065366288,58.03123404887164,48.824697807325535,44.82227369466354,57.631167018662396,42.830243428237544,36.745277430743144,45.52202768492905,33.91566385553064,51.3008278300536,53.543034851232356,65.72358778532794,44.96946099061146,59.89985704086957,72.23100679959066,47.649192110398616,61.99200180129314,51.09970702695073,50.05392056419018,42.4099127543843,44.32780357870776,70.54465166225825,52.355113195511464,44.946137326336796,45.176431033679116,50.82722692674488,49.58566160776564,49.227537351470154,40.49830191623155,46.08617361939812,83.62297716662444,52.9267672180305,64.68807395372698,56.51918745699282,51.67052457148345,82.39255130973359,49.01401575323676,48.043838872104814,51.63386940796098,46.568160301255254,64.20542321510777,54.544317078570174
2020-03-16,47.5798990937805,36.36932205488751,31.5266769674349,37.56999017791325,42.27731316319173,38.2678341468685,27.640014083327042,36.20451924389639,25.73353894480977,49.823016419852905,43.800854377378904,102.94046850622021,45.624441797923524,52.26419171050853,32.231915394286325,34.08556745586091,35.709289526427455,26.05039181320015,32.405522662654775,33.046901084353856,25.023851204835033,36.3755163011188,33.15950595552637,36.4184418416006,35.045512640080325,37.34570752810011,55.726713709869564,31.175763911030625,40.3959228431576,30.26757171365376,38.449230387015966,25.991409087930368,34.022062391407204,52.56097735579298,39.9208607781351,27.308806030940122,44.50457407522472,38.21859620251965,30.237905247261967,34.52568644636693,29.91966363549605,29.516813044917125,39.86217900134471,38.3792565028673,43.883874012949114,40.02538048701739,30.88693073506288,106.42333155205378,28.16411112425784,36.14810499728339,37.20946833358767,37.82655677659608,56.5212611741177,39.48289086139427
2020-03-23,28.92825190656456,24.545872189452773,24.32048538928229,28.632386495655748,33.54194390251812,24.86579074116194,19.33954024929048,21.856387841253657,17.739230653145775,37.876441425353306,31.210567431083067,87.0199565684337,21.30641523713336,38.49056235554718,21.37112630567998,18.502017692107025,23.049068504006875,18.447323591550177,20.003235229187442,18.803045224767253,18.18486061390485,25.316165609671717,24.704916661322137,24.80750429076301,22.188998666420236,26.685083290780398,38.05802141527749,21.446271111926208,27.868849846278597,26.60628758852876,25.00485273003531,17.56932117776054,29.532327908852096,40.39441168831754,26.85315490261645,17.41349097070841,27.634441755569892,27.754842936020275,21.470544626984523,20.602445963062912,12.17085904959768,21.573357075721344,38.14504623621046,24.038416193501824,31.43769101178353,24.39643508929784,23.24780309762319,28.31275911956631,17.02058250834601,28.551566746111327,25.966199119080947,19.7538190420182,50.31733666333666,26.6958172384938
2020-03-30,28.46558302533948,18.401028987030557,19.34263824233149,17.87969279218005,27.71710800209424,19.86745179953878,12.919554607338009,20.082790511008557,12.581336197717887,29.473295766692228,22.576533164898425,53.02112334069154,13.988456427517152,24.85094306579048,17.714261280091065,13.468823607659766,19.71192395381989,13.647432169081965,17.220303450531265,15.756952148217799,12.762644170672125,24.271518702909713,17.84735436677721,18.564292834095568,19.09019308944975,20.536217538519303,31.054648550716863,15.19718661456502,20.859448841370934,18.728501840515264,22.85795027405241,11.183290207678173,16.65306745640226,26.94276520946867,20.711101688857585,13.560230892528102,16.70243893419811,26.224746896734377,17.586511549023296,11.617330933546825,13.14099521227164,17.550464493342098,27.491027336570586,18.203440813828326,23.20456367945485,24.93927511381115,18.936958638325354,32.3957805724862,17.556630797195332,17.06306686969271,19.01084663436756,16.976554859216158,32.59899272370995,20.390703224074038
2020-04-06,30.18698547785209,22.670785678800765,23.53372644481856,20.43850662888616,26.194284600892946,19.387727194869573,11.801401322542524,17.85825922140536,8.89637587398967,27.567645379611722,22.003803262957568,56.23593610856322,14.20314976265484,32.01091470013246,15.654167403418391,15.25326667112617,19.992902152342158,13.31419327355088,16.503663816869665,15.663595853293893,14.457804461547832,16.779356375927172,17.547246034775142,19.374708880912465,17.740230627594546,22.497070224074484,33.390621808713604,18.80696186994372,16.544169498872257,22.256959252711592,12.891844895428811,10.89134297076958,20.192374586844622,32.23321052559805,20.84112915274725,13.329277939187502,20.2117813846802,22.196246667902468,16.071931031484358,9.54994673029034,11.631093519436929,17.824835303661207,32.80915917568698,19.976195554092328,24.485617742000734,20.38695128125161,19.116099106040725,1.934412987203852,8.483849604309754,19.147053987453848,18.47503724622571,17.27242478708717,43.11854361257205,20.034656219917125
2020-04-13,30.163999859475442,21.841229580957666,24.500444663061252,22.589203883038458,30.047306753307826,22.978071750612003,13.54909247774043,17.118316765439705,11.537173918673375,30.890120468944808,28.87551001484303,62.76469075773048,17.086993392981213,31.899346904065197,18.24263291499543,15.91452529842921,21.969167091885904,13.942639785547307,18.462581365629138,16.01793255827782,15.114900143442974,22.925538922493253,20.606890249962785,18.117508613513078,19.75291538486593,24.145936283386455,23.42671234474141,20.394220673194724,18.532702362738537,20.415141556247395,19.15469154720591,12.60480158732559,27.459040219458505,33.61037709961199,24.15867755458037,15.201495330827427,24.94394657343504,26.022693946192216,19.29015301288526,12.87686126079918,10.534553959490866,21.264329553059312,29.81619770148813,22.08085683230761,29.046715285257893,22.2741864945394,23.51758295354487,8.835522330064737,36.80744138832687,18.18991511402613,21.572467019256877,20.17769270332606,29.206673682765178,22.310760752641464
2020-04-20,29.631980240054737,23.16851081682096,25.605242077695173,23.202205207263408,33.00813698525913,25.13065444160181,14.158811850180086,20.436151833382134,14.882869360488858,34.720741245677125,28.891901925709238,69.7800423825778,17.280020423471417,32.417193142248586,19.994911722097584,15.917561812898883,27.861728722943305,14.589838579315948,22.615022635682006,17.130242587384647,13.418620902158356,23.71897293099821,21.141421141524084,24.09958146523884,19.917671145673875,29.259310903546254,32.138471793284104,21.957213203595444,28.453637266707428,22.1628904916119,17.243671588819733,15.018659108223321,26.54247512439549,34.61469230661226,27.189706229220608,16.439224478258232,28.515463660323963,25.872350590822162,19.767141997642145,17.58772625723531,15.890405025414347,22.252296791200045,36.81316238747496,22.597842339404405,31.399514906612445,30.11912337191133,25.26296253793487,131.63026114825675,38.492373910323685,20.190490608831976,24.069593510547094,18.76816231718802,61.564507464827976,27.444025790539108
2020-04-27,17.7197652282633,27.50460321297103,22.000969587419586,26.885829108817106,34.2501504897645,27.01834918724983,16.596879740337297,17.608166218223868,14.793756737082086,37.217392076551754,30.381894226901974,82.43611156673637,18.521304201635584,35.58995149424337,21.509556417678013,17.329448338660715,26.086106419085738,20.255484062440146,24.322278730653576,17.16178404169924,14.298980855115257,18.37988592105289,24.793824035702446,20.866533443825336,21.26065849972602,33.075956668313516,45.331280390677136,25.317057617452477,20.452849681392923,24.545045237427107,18.962171114353218,12.3807810263057,31.123459806440483,36.09570572725096,28.950118922478552,18.786466257715247,31.326976517878226,30.047037190622905,23.184592179755587,8.331669491275475,18.98610517838361,23.560606451013907,32.798615797343714,27.167647186716643,32.87589630040865,27.3500889346624,25.06100032220137,68.68059779486285,31.175554762875443,22.796542435635324,20.373605605437728,21.767050193192524,42.809530295282826,26.756673074135726
2020-05-04,33.798003641267265,29.77560018164807,29.28194520708881,28.050058448158513,35.48730526993394,31.62585818521452,17.347913023341615,23.361289277929767,17.58432072269245,41.18530475084936,35.281842885434926,77.1597746596393,21.21886115919454,42.517922550639476,21.806975757179476,20.683361274672833,27.885121817926965,18.95886200268448,27.51194669348555,18.63976878118462,19.100282813096864,28.731141999585233,27.28642498092846,23.686051045172228,24.04490579868887,31.771640864372028,39.95257693716757,24.67279537088028,34.64928780507181,28.064030388335706,18.905932264178997,19.13845981200604,26.704532570426803,38.02318760162458,27.73519346081109,19.72186573836625,27.908847205963397,29.587806461665,24.389261895875435,17.833898914136086,14.806929891985982,27.192711155389148,37.45111049788515,26.0907699719098,37.622525729934594,27.996957164615413,27.2349725406343,10.41591768434246,24.362049958993893,23.44586534407124,22.73429776168301,22.477016710680367,51.02087417119308,27.99853129814788
2020-05-11,31.60074960219627,31.33733202517984,26.767905857851762,27.15461728725036,37.3416568700408,29.782646931678492,20.1468438733656,24.094897362300173,25.570137532835922,43.11471045259367,36.29022942768711,66.25390566442394,25.569737255842977,45.75874573870875,22.5730235642186,21.021229029686594,27.965169568176112,21.032086281876172,30.70608501929616,18.59113201421275,16.86048404484151,32.02796242121022,28.67375398466405,22.806780295787984,23.869980225266954,36.02991104396629,53.17294819612413,27.61682635802384,29.725930387588125,27.130089583971426,26.95202229664733,17.667425083522662,26.982578452664452,47.079987562818715,28.486915701557898,19.786585536711744,29.95069870139385,32.029577608084786,26.844635311345673,13.636725368263464,9.75694532220819,25.863540003997606,37.252629640948314,29.5225610384141,37.352501641002156,25.36141418531372,28.23255967392943,89.48249397540329,31.15276487940595,21.59105666812394,23.78853746942581,23.95397406334756,33.05161852567838,30.120136917190102
2020-05-18,34.03937283171947,32.04247023882042,30.67640655827415,27.86242622232912,36.75956960390915,28.911639318499542,17.379756222881802,24.760442361060313,20.590442708811786,41.99198005718358,36.585846895875825,66.09965778612758,25.777621172114433,38.4336637099849,24.63553995132932,25.03504324152401,35.23749881143182,21.457970467273363,31.19044881518724,22.93245970584377,19.33575650678539,22.378686369053906,33.10865626693171,26.105047301214228,26.608728889227738,35.447766877928174,42.80908538972335,28.661826159722228,34.747324934915085,29.645266726351036,22.541487649626642,19.182496420636433,36.03063600618485,45.44546234352364,31.860481474293884,22.502035173647233,33.28829418497914,32.058338300488984,27.72423885603623,12.77069956548238,12.2445118902514,30.70492292437686,35.08160967721803,32.79498683170681,39.48678270507399,28.44124656360559,28.190646352631394,28.815607976860147,24.159047548622013,25.692684564546877,22.60723273746587,27.08220065473825,57.817131729532576,30.14662611761441
2020-05-25,34.88705118803641,38.527594025817365,31.555708398225285,31.85960372723588,40.137000776400036,31.305197261725226,19.722097425717145,32.3528017107116,22.704738047034716,45.994568339213494,42.29896914296186,86.60782157301682,27.307318482344797,44.882722204363596,27.893651696401662,29.1540309170258,45.89092114151378,26.78394798031857,35.31043657089066,22.2449981976973,20.928665745027,32.79406268277664,36.69000019354333,26.134792639916142,29.58397163360336,36.72092101020653,49.689458855791365,29.47118012798078,36.39024713753173,31.816988388887854,19.98928871860002,24.639400351792997,32.462487275754164,51.08352801800154,33.49286007892975,23.343656626411036,35.49336753941496,31.496504758352447,29.128256215866532,27.547611334066573,16.994155435842373,29.75964695008049,46.37146381755066,35.99713547051025,43.492076878353146,36.16952082275151,31.1167163100552,30.143877766968764,38.56014018247795,29.13358589763089,28.1119751796098,32.30296674648121,58.66707220890336,34.21016531710042
2020-06-01,36.27172677845873,32.49258030215888,31.706042869227094,30.50359561410162,35.17447317387073,30.769474574142162,18.204820892847188,27.23213144724966,24.000910434826125,42.662931572276655,40.02807469268675,74.43648279766029,25.53960112581132,33.399580823070806,26.496318273106688,27.87811478306352,36.92452664295134,24.065012417985066,31.861562860724174,24.378121806479392,22.372172232187943,21.582762910258197,34.943902128536585,23.718805234179772,28.780301472672928,38.44881526163944,45.25769964961112,27.841421697016454,33.31006377317812,27.092441595806516,24.51126572047856,19.662644392541264,32.946762108564265,43.91106043979562,29.269645022450785,24.888926781487225,32.97773272468058,30.990984024893926,26.89392074138246,22.74983454508607,12.949312099012614,29.26932108722079,48.39659699770046,30.773446303398963,40.251586467969254,28.49892830789148,28.93721396354661,66.8301812409108,36.67052255494218,24.997566509427024,25.601237939620837,33.75035870092102,37.63400841820802,31.900708055281438
2020-06-08,27.52478451344047,34.90062408665728,32.61123591378113,34.775713989959925,40.95790750023213,37.200318572925575,20.940076973033072,34.272178479174826,28.46208906729702,45.568347100607674,43.074978111140716,58.975671980932425,29.100332203999386,41.641194871417866,30.82150275676084,29.692286379715,42.84716544093012,29.93996129810316,34.14313115248514,23.470803411573616,23.596758024111075,31.141801531477547,37.99857925665907,28.25317195602618,32.86211054671066,40.89980210226888,41.868815943625286,32.69856676241212,43.164564609228776,36.94065855691205,21.97838915936667,27.153954423917828,35.79155885703919,54.4998222817384,34.5224765990271,29.127610878994265,37.26634161965926,34.628276709658124,31.83471382403648,19.56097643111452,17.699444500890237,30.684419864164628,66.08230013890675,34.96163185778707,45.89399080539397,37.40659711322712,35.49427620752239,48.76628142044137,36.12707296817744,28.2371185981968,33.0594541330135,37.59339527361777,81.49045221756856,36.04161677315204
2020-06-15,37.06637654821119,39.61867246130517,40.67628803589515,36.24606671673829,46.00619306216418,42.83040184907343,22.14925931887579,41.834003900230975,24.998758440669576,48.39216321208084,45.71121932071806,109.66222786538557,31.477249585132913,46.422575844683294,32.163859108626056,33.06897431524395,49.0886204775874,35.937523489967745,36.9935272721112,28.45378572459623,24.3148381898851,36.29867881338545,40.80200041984862,31.770242277039394,31.549522178573643,44.23580598698543,57.186607618908965,34.903584281956405,42.49772449672848,37.630938873460565,24.476490384894227,26.47432994454773,37.65168908925011,58.2521421966746,39.408977836540295,34.085338834839895,41.323117072411975,41.05329107226479,37.92494547569101,21.770881617109374,19.953520830546587,32.443404653013296,45.158654088886315,41.229376308024456,47.59365667009806,36.410485804375035,38.46433277204435,44.969726253788345,35.806968411965705,34.991357469729785,33.01606953697804,38.46822272462715,64.43752658459825,39.34626783620695
2020-06-22,38.76613982124999,35.87824083720585,37.682496965044066,35.44593883819396,47.58259159358342,42.32495888366357,21.142873149272003,39.045032017066006,18.943213644284423,50.337169372296884,48.16982527381669,90.60092937927656,30.42722060720091,46.16229779462207,34.67188618908241,34.45917375472354,43.38664351316311,37.95444941624847,39.293118474461096,28.291633474196857,27.49296630508953,34.60989932383113,42.03346152132171,33.579045135388306,38.82644434199303,41.22177746926406,50.89754680874549,38.154685667973055,42.793554010993255,41.250552351499465,30.380681390284945,26.897005418678088,37.698910890182454,55.75681493804525,37.46604507923904,32.91705177084466,40.32565950516903,37.07347184453186,37.80450008556553,31.10412792154088,17.569369820851854,36.136034636208656,55.26830303028112,39.96756869420646,46.86104456915748,42.096413208943744,38.43957147316857,57.44370919450017,23.32289807347967,35.27849333855124,33.92496854303812,40.96850664353932,88.62178461448026,39.90091887960829
